master_project_id,master_activity_id,master_activity_row_order,master_evm_row_order,master_progress_row_order,activity__project_id,activity__wbs_id,activity__activity_id,activity__activity_name,activity__planned_start,activity__planned_finish,activity__actual_start,activity__actual_finish,activity__forecast_start,activity__forecast_finish,activity__planned_weight,activity__planned_progress,activity__actual_progress,activity__total_float_days,activity__is_critical,activity__responsible_party,evm__project_id,evm__activity_id,evm__activity_name,evm__period,evm__BAC,evm__AC,evm__EV,evm__PV,evm__CPI,evm__SPI,evm__CV,evm__SV,progress__project_id,progress__activity_id,progress__update_date,progress__planned_progress,progress__actual_progress,progress__planned_value,progress__earned_value,progress__actual_cost,progress__notes
The Big -P.01-UP-20-April-26,CON-B04-8TH-1000,1245,1263,1252,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (8th)",27-Jan-27,31-Jan-27,5-Jun-27,8-Jun-27,27-Jan-27,31-Jan-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (8th)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1080,1246,1204,1213,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.4thF,CON-B02-4TH-1080,Dismantling Formwork (B02) (4th),28-Jan-27,28-Jan-27,10-May-27,10-May-27,2-Mar-27,2-Mar-27,1,0.0,0.0,-69.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-4TH-1080,Dismantling Formwork (B02) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-4TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1000,1247,1210,1216,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1000,"Scaffolding works for Walls, Col. & Cores (B02) (RF)",28-Jan-27,30-Jan-27,11-May-27,12-May-27,10-Feb-27,11-Feb-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1000,"Scaffolding works for Walls, Col. & Cores (B02) (RF)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1010,1248,1267,1254,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1010,"RFT for Walls, Col. & Cores (B04) (8th)",30-Jan-27,4-Feb-27,7-Jun-27,13-Jun-27,30-Jan-27,4-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1010,"RFT for Walls, Col. & Cores (B04) (8th)",17-May-26,463096.43,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1010,1249,1217,1223,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1010,"RFT for Walls, Col. & Cores (B02) (RF)",31-Jan-27,2-Feb-27,13-May-27,16-May-27,13-Feb-27,15-Feb-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1010,"RFT for Walls, Col. & Cores (B02) (RF)",17-May-26,98462.88,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1070,1250,1218,1229,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,CON-B03-4TH-1070,"Curing for Slabs, Beams & Stairs (B03) (4th)",31-Jan-27,2-Feb-27,20-May-27,22-May-27,31-Jan-27,2-Feb-27,1,0.0,0.0,-109.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-4TH-1070,"Curing for Slabs, Beams & Stairs (B03) (4th)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-4TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1010,1251,1220,1230,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B03.SUP.4thF,AB-SUB-B03-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),31-Jan-27,20-Feb-27,20-May-27,9-Jun-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-62.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1020,1252,1221,1231,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B03.SUP.4thF,AB-SUB-B03-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),31-Jan-27,20-Feb-27,20-May-27,9-Jun-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-62.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1030,1253,1222,1232,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B03.SUP.4thF,AB-SUB-B03-4TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),31-Jan-27,20-Feb-27,20-May-27,9-Jun-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-62.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1010,1254,1213,1218,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,AB-APP-B02-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),31-Jan-27,13-Feb-27,12-May-27,25-May-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-43.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1020,1255,1214,1219,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,AB-APP-B02-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),31-Jan-27,13-Feb-27,12-May-27,25-May-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-43.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1030,1256,1215,1220,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,AB-APP-B02-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),31-Jan-27,13-Feb-27,12-May-27,25-May-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-43.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1020,1257,1271,1260,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1020,"Shuttering for Walls, Col. & Cores (B04) (8th)",1-Feb-27,7-Feb-27,9-Jun-27,15-Jun-27,1-Feb-27,7-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1020,"Shuttering for Walls, Col. & Cores (B04) (8th)",17-May-26,253264.03,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1080,1258,1297,1296,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,CON-B01-7TH-1080,Dismantling Formwork (B01) (7th),2-Feb-27,2-Feb-27,27-Jun-27,28-Jun-27,3-Feb-27,3-Feb-27,1,0.0,0.0,-144.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-7TH-1080,Dismantling Formwork (B01) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-7TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1030,1259,1296,1290,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1030,"Pouring for Walls, Col. & Cores (B01) (8th)",2-Feb-27,3-Feb-27,26-Jun-27,28-Jun-27,2-Feb-27,3-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-8TH-1030,"Pouring for Walls, Col. & Cores (B01) (8th)",17-May-26,378165.01,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-8TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1020,1260,1225,1228,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1020,"Shuttering for Walls, Col. & Cores (B02) (RF)",3-Feb-27,6-Feb-27,17-May-27,19-May-27,16-Feb-27,18-Feb-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1020,"Shuttering for Walls, Col. & Cores (B02) (RF)",17-May-26,14384.92,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1040,1261,1298,1297,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (8th)",4-Feb-27,13-Feb-27,28-Jun-27,7-Jul-27,4-Feb-27,13-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (8th)",17-May-26,805974.8,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-8TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1000,1262,1299,1299,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.8thF,AB-SUB-B01-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),4-Feb-27,24-Feb-27,28-Jun-27,19-Jul-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-95.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1010,1263,1300,1300,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,AB-APP-B01-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),4-Feb-27,17-Feb-27,28-Jun-27,12-Jul-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-83.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1020,1264,1301,1301,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,AB-APP-B01-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),4-Feb-27,17-Feb-27,28-Jun-27,12-Jul-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-83.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1030,1265,1302,1302,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,AB-APP-B01-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),4-Feb-27,17-Feb-27,28-Jun-27,12-Jul-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-83.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1080,1266,1280,1274,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,CON-B04-7TH-1080,Dismantling Formwork (B04) (7th),5-Feb-27,5-Feb-27,14-Jun-27,14-Jun-27,8-Feb-27,8-Feb-27,1,0.0,0.0,-126.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-7TH-1080,Dismantling Formwork (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-7TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1050,1267,1305,1307,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1050,"RFT for Slabs, Beams & Stairs (B01) (8th)",7-Feb-27,15-Feb-27,30-Jun-27,10-Jul-27,7-Feb-27,15-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-8TH-1050,"RFT for Slabs, Beams & Stairs (B01) (8th)",17-May-26,1181141.71,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-8TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1030,1268,1229,1239,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1030,"Pouring for Walls, Col. & Cores (B02) (RF)",7-Feb-27,8-Feb-27,20-May-27,22-May-27,20-Feb-27,21-Feb-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1030,"Pouring for Walls, Col. & Cores (B02) (RF)",17-May-26,21577.38,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1030,1269,1286,1278,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1030,"Pouring for Walls, Col. & Cores (B04) (8th)",8-Feb-27,8-Feb-27,16-Jun-27,16-Jun-27,8-Feb-27,8-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1030,"Pouring for Walls, Col. & Cores (B04) (8th)",17-May-26,379896.04,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1010,1270,1289,1279,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUP.7thF,AB-APP-B04-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),8-Feb-27,21-Feb-27,16-Jun-27,29-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-73.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1020,1271,1290,1280,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUP.7thF,AB-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),8-Feb-27,21-Feb-27,16-Jun-27,29-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-73.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1030,1272,1291,1281,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUP.7thF,AB-APP-B04-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),8-Feb-27,21-Feb-27,16-Jun-27,29-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-73.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1040,1273,1233,1241,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1040,"Shuttering for Slabs, Beams  (B02) (RF)",9-Feb-27,13-Feb-27,23-May-27,26-May-27,22-Feb-27,25-Feb-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1040,"Shuttering for Slabs, Beams  (B02) (RF)",17-May-26,102501.45,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1040,1274,1292,1283,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (8th)",9-Feb-27,13-Feb-27,17-Jun-27,21-Jun-27,9-Feb-27,13-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (8th)",17-May-26,684392.83,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1000,1275,1293,1284,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.8thF,AB-SUB-B04-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),9-Feb-27,1-Mar-27,17-Jun-27,7-Jul-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-86.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1000,1276,1234,1242,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B02.SUP.RF,AB-SUB-B02-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),9-Feb-27,1-Mar-27,23-May-27,12-Jun-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-64.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1080,1277,1243,1251,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,CON-B03-4TH-1080,Dismantling Formwork (B03) (4th),11-Feb-27,11-Feb-27,1-Jun-27,1-Jun-27,28-Feb-27,28-Feb-27,1,0.0,0.0,-93.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-4TH-1080,Dismantling Formwork (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-4TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1050,1278,1295,1286,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1050,"RFT for Slabs, Beams & Stairs (B04) (8th)",11-Feb-27,17-Feb-27,20-Jun-27,26-Jun-27,11-Feb-27,17-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1050,"RFT for Slabs, Beams & Stairs (B04) (8th)",17-May-26,1004314.01,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1000,1279,1245,1253,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,CON-B03-RF-1000,"Scaffolding works for Walls, Col. & Cores (B03) (RF)",13-Feb-27,14-Feb-27,2-Jun-27,3-Jun-27,13-Feb-27,14-Feb-27,1,0.0,0.0,-91.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-RF-1000,"Scaffolding works for Walls, Col. & Cores (B03) (RF)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1050,1280,1244,1249,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1050,"RFT for Slabs, Beams  (B02) (RF)",14-Feb-27,17-Feb-27,27-May-27,31-May-27,27-Feb-27,2-Mar-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1050,"RFT for Slabs, Beams  (B02) (RF)",17-May-26,135611.77,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
