record_type,sheet_name,row_order,file_name,relative_path,extension,size_kb,modified,Ref No,Date,Type,Subject,Main Purpose,Key Requests,Scope Impact,Responsibility,Affected Activities,Start Dependency,Sequence Impact,Commercial Impact,Risk Type,Risk Owner,Delay Risk,EOT Potential,Claim Strength,Required Actions,project_id,Thread,SAMCO Ref No,SAMCO Sheet Row,SAMCO Date,SAMCO Type,SAMCO Subject,Related ACE Ref No(s),ACE Sheet Row(s),ACE Date(s),ACE Subject(s),Relationship,Confidence,SAMCO Claim Strength,ACE Claim Strength,SAMCO Delay Risk,ACE Delay Risk,Recommended Follow-up,ACE Ref No,ACE Sheet Row,ACE Date,ACE Type,ACE Subject,Related SAMCO Ref No(s),SAMCO Sheet Row(s),SAMCO Subject(s),Thread(s),ACE EOT Potential,ACE Required Actions,SAMCO Ref(s),6,Main Link,Priority,Next Action,Source File,Direction,Reference,Classification,Issue Thread,Status,Message
letter_register,Contractor Links,17,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Insurance,BD-CW-SAMCO-ACE-LET-STR-021,22,29-Oct-2025,Insurance Undertaking,Contractor Commitment to Maintain Required Insurance,BD-ACEPM-SAMCO-LET-007,8,22-Sep-2025,BD-ACEPM-SAMCO-LET-007 - Insurance policy,Response/undertaking after ACE insurance rejection,High,,Contractor weak,Low,Medium,Close insurance compliance evidence,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,18,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC / payment,BD-CW-SAMCO-ACE-LET-STR-046,47,24-Jan-2026,Payment Submission,Submission of Interim Payment Certificate No. 3,BD-ACEPM-SAMCO-LET-027; BD-ACEPM-SAMCO-LET-031,28; 32,15-Feb-2026; 19-Apr-2026,BD-ACEPM-SAMCO-LET-027 - Required breakdown delay | BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,IPC submission linked to payment/breakdown correspondence,Medium,,Contractor weak; Contractor weak,Low,Low; Low,Track certification and payment date,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,19,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC / payment / breakdown,BD-CW-SAMCO-ACE-LET-STR-028,29,06-Dec-2025,Payment Submission,Submission of Interim Payment Certificate No. 1,BD-ACEPM-SAMCO-LET-027; BD-ACEPM-SAMCO-LET-031,28; 32,15-Feb-2026; 19-Apr-2026,BD-ACEPM-SAMCO-LET-027 - Required breakdown delay | BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,IPC submission later affected by breakdown/payment correspondence,Medium,,Contractor weak; Contractor weak,Low,Low; Low,"Track certification, breakdown and payment dates",,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,20,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC / payment recommendation,BD-CW-SAMCO-ACE-LET-STR-038,39,21-Jan-2026,Payment Recommendation / Attachment,ACEPM Recommendation of Monthly Interim Payment No. 2,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Related IPC/payment thread; document is ACEPM/Roya attachment,Medium,,Contractor weak,Low,Low,"Treat as payment support, not SAMCO cover letter",,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,21,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC payment,BD-CW-SAMCO-ACE-LET-STR-056,57,25-Feb-2026,Payment Submission,Submission of Interim Payment Certificate No. 4,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Same IPC payment thread,Medium,,Contractor weak,Low,Low,Track IPC 4 certification/payment,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,22,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC payment,BD-CW-SAMCO-ACE-LET-STR-059,60,25-Mar-2026,Payment Submission,Submission of Interim Payment Certificate No. 5,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Same IPC payment thread,Medium,,Contractor weak,Low,Low,Track IPC 5 due date/payment,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,23,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC payment delay,BD-CW-SAMCO-ACE-LET-STR-054,55,24-Feb-2026,Payment Delay Notice,IPC Payment Status,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Directly answered by ACE payment clarification,High,Moderate,Contractor weak,Medium,Low,"Reconcile due dates, thresholds and delay interest",,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,24,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC payment delay,BD-CW-SAMCO-ACE-LET-STR-055,56,24-Feb-2026,Payment Record,Actual Receipt Date of Cheque - IPC 1,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Same IPC payment thread,High,Moderate,Contractor weak,Low,Low,Use actual cheque receipt date in payment analysis,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,25,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,IPC payment delay,BD-CW-SAMCO-ACE-LET-STR-068,69,16-Apr-2026,Payment Delay Notice,Follow-up on Settlement of IPCs,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Directly answered by ACE payment clarification,High,Moderate to Strong,Contractor weak,Medium,Low,Reconcile IPC chronology and payment entitlement,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,26,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,MEP coordination / first fix,BD-CW-SAMCO-ACE-LET-STR-016,17,07-Oct-2025,Contract Position / Reservation,Clarification Regarding Coordination Responsibilities,BD-ACEPM-SAMCO-LET-017; BD-ACEPM-SAMCO-LET-025,18; 26,26-Nov-2025; 27-Jan-2026,BD-ACEPM-SAMCO-LET-017 - VI-0003 rejection | BD-ACEPM-SAMCO-LET-025 - MEP first fix variation,Same MEP responsibility dispute thread,Medium,Moderate,Employer strong; Employer strong,High,High; High,Resolve scope by instruction/variation and MEP package,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,27,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,MEP first fix,BD-CW-SAMCO-ACE-LET-STR-049,50,29-Jan-2026,Response / Conditional Acceptance,Response to LET-025 First Fix MEP Works,BD-ACEPM-SAMCO-LET-025; BD-ACEPM-SAMCO-LET-026,26; 27,27-Jan-2026; 02-Feb-2026,BD-ACEPM-SAMCO-LET-025 - MEP first fix variation | BD-ACEPM-SAMCO-LET-026 - Response to LET-025,Direct response to ACE first-fix interpretation/clarification,High,Moderate,Employer strong; Moderate if procedure followed,High,High; High,Issue/price VO and monitor execution,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,28,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,MEP package / first fix,BD-CW-SAMCO-ACE-LET-STR-032,33,11-Dec-2025,Design Request,Request for Complete Package for Coordination - TRA-007,BD-ACEPM-SAMCO-LET-025; BD-ACEPM-SAMCO-LET-026,26; 27,27-Jan-2026; 02-Feb-2026,BD-ACEPM-SAMCO-LET-025 - MEP first fix variation | BD-ACEPM-SAMCO-LET-026 - Response to LET-025,Same MEP first-fix coordination thread,Medium,Moderate,Employer strong; Moderate if procedure followed,Medium to High,High; High,Issue complete MEP basement/foundation package,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,29,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,MOM additions / commercial terms,BD-CW-SAMCO-ACE-LET-STR-047,48,24-Jan-2026,MOM Correction / Commercial Record,Additions to MOM - Coordination Meeting 19-Jan-2026,BD-ACEPM-SAMCO-LET-024; BD-ACEPM-SAMCO-LET-031,25; 32,22-Jan-2026; 19-Apr-2026,BD-ACEPM-SAMCO-LET-024 - Adopted design criteria | BD-ACEPM-SAMCO-LET-031 - IPC settlement follow-up,Links to design criteria and payment/security discussions,Medium,Moderate,Contractor weak; Contractor weak,Low to Medium,Medium; Low,Update MOM and commercial record,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,30,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Outstanding deliverables / tower cranes,BD-CW-SAMCO-ACE-LET-STR-003,4,30-Jun-2025,Response / Reservation,RE: Outstanding Deliverables - Urgent Response Required,BD-ACEPM-SAMCO-LET-001; BD-ACEPM-SAMCO-LET-002,2; 3,24-Jun-2025; 25-Jun-2025,BD-ACEPM-SAMCO-LET-001 - Outstanding Deliverables | BD-ACEPM-SAMCO-LET-002 - Tower Crane No. 1 delay,Direct response to ACE notices,High,Moderate,Contractor weak; Contractor weak,High,High; High,Close remaining deliverables and confirm baseline dependency,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,31,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Periodic reports / programme,BD-CW-SAMCO-ACE-LET-STR-033,34,15-Dec-2025,Response / Reporting Position,Response to LET-021 Periodic Reports,BD-ACEPM-SAMCO-LET-021,22,10-Dec-2025,BD-ACEPM-SAMCO-LET-021 - Periodic reports delay,Direct response to ACE reporting notice,High,Weak to Moderate,Contractor weak,Medium,Medium,Agree baseline/reporting basis,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,32,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Pipe breakage / leakage impact,BD-CW-SAMCO-ACE-LET-STR-014,15,05-Oct-2025,Notice / Reservation,Implications of Water Pipe Break,BD-ACEPM-SAMCO-LET-011; BD-ACEPM-SAMCO-LET-023,12; 24,04-Oct-2025; 11-Jan-2026,BD-ACEPM-SAMCO-LET-011 - Pipe breakage/excavation | BD-ACEPM-SAMCO-LET-023 - Water pipeline leakage,Same leakage/impact thread,Medium,Moderate to Strong,Contractor weak; Contractor weak,High,Low/Medium; Low,Separate incident impact from later closed leakage position,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,33,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Pipe breakage / tank excavation,BD-CW-SAMCO-ACE-LET-STR-012,13,30-Sep-2025,Meeting Follow-up,Meeting Minutes and Follow-up on Discussed Points,BD-ACEPM-SAMCO-LET-011,12,04-Oct-2025,BD-ACEPM-SAMCO-LET-011 - Pipe breakage/excavation,Same incident thread,Medium,Moderate,Contractor weak,High,Low/Medium,Confirm repair status and restart logic,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,34,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Pipe breakage / tank excavation,BD-CW-SAMCO-ACE-LET-STR-013,14,30-Sep-2025,Notice of Suspension,Pipe Breakage and Suspension of Excavation Works,BD-ACEPM-SAMCO-LET-011,12,04-Oct-2025,BD-ACEPM-SAMCO-LET-011 - Pipe breakage/excavation,Directly addressed by ACE response,High,Moderate,Contractor weak,High,Low/Medium,Record repair completion and affected period,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,35,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Project status / design / steel,BD-CW-SAMCO-ACE-LET-STR-052,53,16-Feb-2026,Status Update / Reservation,Project Status Update - Buildings B1 to B17,BD-ACEPM-SAMCO-LET-022; BD-ACEPM-SAMCO-LET-024; BD-ACEPM-SAMCO-LET-028; BD-ACEPM-SAMCO-LET-029,23; 25; 29; 30,28-Dec-2025; 22-Jan-2026; 16-Feb-2026; 24-Feb-2026,BD-ACEPM-SAMCO-LET-022 - Design review | BD-ACEPM-SAMCO-LET-024 - Adopted design criteria | BD-ACEPM-SAMCO-LET-028 - Steel supply status | BD-ACEPM-SAMCO-LET-029 - Project status update,Status update linked to multiple ACE positions,Medium,Moderate,Weak/uncertain; Contractor weak; Weak to moderate; Contractor weak,High,High; Medium; High; Low,Separate routine status from claim notices,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,36,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Project status updates,BD-CW-SAMCO-ACE-LET-STR-020,21,27-Oct-2025,Status Update / Reservation,Project Status Update - Buildings B1 to B17,BD-ACEPM-SAMCO-LET-029,30,24-Feb-2026,BD-ACEPM-SAMCO-LET-029 - Project status update,ACE later rejects status letters as contractual basis,Medium,Moderate,Contractor weak,Medium to High,Low,Use reports/MOMs for routine status and notices for claims,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,37,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Project status updates,BD-CW-SAMCO-ACE-LET-STR-022,23,23-Nov-2025,Status Update / Reservation,Project Status Update - Buildings B1 to B17,BD-ACEPM-SAMCO-LET-029,30,24-Feb-2026,BD-ACEPM-SAMCO-LET-029 - Project status update,ACE later rejects status letters as contractual basis,Medium,Moderate,Contractor weak,Medium to High,Low,Move progress content into formal reports,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,38,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Project status updates,BD-CW-SAMCO-ACE-LET-STR-037,38,24-Dec-2025,Status Update / Request,Project Status Update - Buildings B1 to B17,BD-ACEPM-SAMCO-LET-029,30,24-Feb-2026,BD-ACEPM-SAMCO-LET-029 - Project status update,ACE later rejects status letters as contractual basis,Medium,Moderate,Contractor weak,Medium to High,Low,Shift progress updates into approved reports,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,39,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Ramp / access route,BD-CW-SAMCO-ACE-LET-STR-008,9,24-Sep-2025,Claim Notice / Reservation,Response Regarding Site Ramp Modification Works,BD-ACEPM-SAMCO-LET-008,9,28-Sep-2025,BD-ACEPM-SAMCO-LET-008 - Site ramp works,Directly related to ACE claim rejection,High,Moderate,Contractor weak,Medium,Medium,Determine whether access work is contractor obligation or variation,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,40,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-010,11,25-Sep-2025,Procurement Request,Supply of reinforcement steel for the project,BD-ACEPM-SAMCO-LET-016,17,20-Oct-2025,BD-ACEPM-SAMCO-LET-016 - Reinforcement steel quantity,Same steel requisition thread,Medium,Moderate,Moderate if owner delay proven,Medium,Medium,Confirm owner supply priority and delivery,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,41,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-011,12,29-Sep-2025,Procurement Revision / Coordination,Request to Reduce First Reinforcement Steel Delivery,BD-ACEPM-SAMCO-LET-016,17,20-Oct-2025,BD-ACEPM-SAMCO-LET-016 - Reinforcement steel quantity,Directly addressed by ACE response,High,Moderate,Moderate if owner delay proven,Medium,Medium,Align revised first delivery quantity,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,42,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-025,26,26-Nov-2025,Procurement Request,Supply of Reinforcement Steel - Second Delivery,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same steel delay thread,Medium,Moderate,Weak to moderate,Medium,High,Track order 2 delivery dates and mitigation,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,43,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-042,43,06-Jan-2026,Procurement Request,Supply of Reinforcement Steel - Third Delivery,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same steel delay/supply thread,Medium,Moderate,Weak to moderate,Medium,High,Track third order delivery,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,44,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-044,45,15-Jan-2026,Procurement Delay Notice,Delay in Supplying Reinforcement Steel,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Directly related to ACE steel rebuttal,High,Moderate to Strong,Weak to moderate,High,High,"Measure supply delay, mitigation and schedule impact",,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,45,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-048,49,26-Jan-2026,Procurement Delay Notice,Follow-up on Delay of Reinforcement Steel Delivery,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Directly related to ACE steel rebuttal,High,Moderate to Strong,Weak to moderate,High,High,Assess near-suspension and EOT notice compliance,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,46,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-051,52,07-Feb-2026,Procurement Delay / EOT Notice,Reinforcement Steel Supply Status and EOT Entitlement,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Directly related to ACE steel rebuttal,High,Moderate to Strong,Weak to moderate,High,High,Track SAMCO-supplied 300 tons and EOT basis,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,47,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-053,54,24-Feb-2026,Procurement Delay / Commercial Claim Reservation,Reinforcement Steel Order No. 2 Delay,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Directly related to ACE steel rebuttal,High,Strong,Weak to moderate,High,High,Approve revised distribution and certify mitigation steel,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,48,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-062,63,31-Mar-2026,Procurement Delay Notice,Follow-up on Reinforcement Steel Delivery,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same steel delay thread after ACE rebuttal,High,Strong,Weak to moderate,High,High,Update cumulative delay and mitigation record,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,49,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-069,70,19-Apr-2026,Procurement Delay / Cumulative Impact Notice,Follow-up on Reinforcement Steel Supply and Cumulative Project Impact,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same cumulative steel delay thread,High,Strong,Weak to moderate,High,High,Assess cumulative EOT/cost and owner supply record,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,50,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply / guarantee cheque,BD-CW-SAMCO-ACE-LET-STR-045,46,22-Jan-2026,Commercial Submission,Guarantee Cheque for Reinforcement Steel,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same steel supply arrangement thread,Medium,,Weak to moderate,Low,High,Confirm cheque acceptance and release steel,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,51,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,RFI delay claim,BD-CW-SAMCO-ACE-LET-STR-064,65,02-Apr-2026,Notice of Claim,Delay in Technical Clarifications,,,,,No direct ACE response in table,Low,Strong,,High,,Link to RFI response log when available,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,52,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site obstacles / water leakage,BD-CW-SAMCO-ACE-LET-STR-005,6,10-Sep-2025,Notice of Delay / Site Obstacle,RE: Documentation of Site Obstacles Affecting Project Progress,BD-ACEPM-SAMCO-LET-005,6,17-Sep-2025,BD-ACEPM-SAMCO-LET-005 - Site obstacles B1-B4,Directly referenced by ACE response,High,Moderate,Contractor weak,High,Low,Substantiate any EOT with programme and records,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,53,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site obstacles / water leakage,BD-CW-SAMCO-ACE-LET-STR-007,8,24-Sep-2025,Response / Reservation,RE: Response to Letter No. BD-ACEPM-SAMCO-LET-005,BD-ACEPM-SAMCO-LET-005,6,17-Sep-2025,BD-ACEPM-SAMCO-LET-005 - Site obstacles B1-B4,Follow-up response on same issue,High,Moderate,Contractor weak,Medium,Low,Maintain claim records and approval history,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,54,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Soil replacement delay,BD-CW-SAMCO-ACE-LET-STR-018,19,13-Oct-2025,Response / Delay Mitigation,Response Regarding Delay of Works at Site,BD-ACEPM-SAMCO-LET-014; BD-ACEPM-SAMCO-LET-015,15; 16,12-Oct-2025; 15-Oct-2025,BD-ACEPM-SAMCO-LET-014 - Soil replacement B1/B2 | BD-ACEPM-SAMCO-LET-015 - Delay of works at site,Direct response to ACE delay letters,High,Moderate,Employer strong; Contractor weak,High,High; High,Clarify instruction to proceed pending tests and ramp status,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,55,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Survey / batching plant / Zone 2,BD-CW-SAMCO-ACE-LET-STR-004,5,28-Aug-2025,Notice / Site Condition,RE: Site Survey Findings and Allocation of Concrete Batching Plant,BD-ACEPM-SAMCO-LET-003,4,31-Aug-2025,BD-ACEPM-SAMCO-LET-003 - Survey and batching plant,Directly related by subject and ACE response,High,Moderate,Moderate if owner-caused,High,Medium,"Close survey, batching plant and handover decisions",,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,56,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Technical responses / coordinated drawings,BD-CW-SAMCO-ACE-LET-STR-057,58,11-Mar-2026,Delay Notice / Design Information,Delayed Technical Responses and Outstanding Coordinated Drawings,,,,,No direct ACE response in table,Low,Strong,,High,,Prepare separate claim chronology for RFIs,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,57,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Utility protection variation,BD-CW-SAMCO-ACE-LET-STR-017,18,09-Oct-2025,Variation Response / Rejection,Response to VI ROYA-BIG-2025-VI-001,,,,,No direct ACE response in table,Low,Strong,,High,,Link to separate VI file if available,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,58,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Variation procedure / IFC package,BD-CW-SAMCO-ACE-LET-STR-015,16,06-Oct-2025,Document Request,Reminder to Submit Final Package and Signed Hard Copies,BD-ACEPM-SAMCO-LET-012,13,05-Oct-2025,BD-ACEPM-SAMCO-LET-012 - Variation procedure,Response to ACE variation procedure notice,High,Moderate,Depends on compliance,Medium,Low,Issue complete IFC package or preserve notice rights,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,59,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,VI-0003 / flanges / MEP,BD-CW-SAMCO-ACE-LET-STR-035,36,18-Dec-2025,Variation Rejection / Contract Position,Response to LET-019 and VI-0003,BD-ACEPM-SAMCO-LET-019; BD-ACEPM-SAMCO-LET-025,20; 26,04-Dec-2025; 27-Jan-2026,BD-ACEPM-SAMCO-LET-019 - GWT flanges | BD-ACEPM-SAMCO-LET-025 - MEP first fix variation,Direct response to ACE flanges rebuttal,High,Moderate,Employer strong; Employer strong,High,High; High,Resolve flanges scope and formal variation position,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,60,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,VI-0003 / MEP works,BD-CW-SAMCO-ACE-LET-STR-024,25,24-Nov-2025,Variation Rejection,Response to VI BD-ACEPM-SAMCO-VI-0003,BD-ACEPM-SAMCO-LET-017,18,26-Nov-2025,BD-ACEPM-SAMCO-LET-017 - VI-0003 rejection,Directly referenced by ACE enforcement letter,High,Moderate,Employer strong,High,High,Resolve disputed scope and proceed under formal instruction,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,61,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,VI-0003 / MEP works / flanges,BD-CW-SAMCO-ACE-LET-STR-027,28,30-Nov-2025,Formal Rejection / Reservation,Formal Rejection of Assigning MEP Works,BD-ACEPM-SAMCO-LET-017; BD-ACEPM-SAMCO-LET-019; BD-ACEPM-SAMCO-LET-025,18; 20; 26,26-Nov-2025; 04-Dec-2025; 27-Jan-2026,BD-ACEPM-SAMCO-LET-017 - VI-0003 rejection | BD-ACEPM-SAMCO-LET-019 - GWT flanges | BD-ACEPM-SAMCO-LET-025 - MEP first fix variation,Directly related to ACE rebuttals and interpretation letters,High,Moderate,Employer strong; Employer strong; Employer strong,High,High; High; High,Settle MEP/flange scope and valuation route,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,62,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Water pipeline leakage,BD-CW-SAMCO-ACE-LET-STR-039,40,04-Jan-2026,Notice / Site Incident,Water Pipeline Leakage and Its Impact on Project Works,BD-ACEPM-SAMCO-LET-023,24,11-Jan-2026,BD-ACEPM-SAMCO-LET-023 - Water pipeline leakage,Directly answered by ACE closure letter,High,Moderate,Contractor weak,Medium,Low,Confirm no residual impact or document rework separately,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,63,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Waterproofing materials,BD-CW-SAMCO-ACE-LET-STR-023,24,23-Nov-2025,Technical Query,Related to Waterproofing Works,,,,,No direct ACE response in table,Low,Moderate,,Medium,,Request/locate waterproofing clarification response,,,,,,,,,,,,,,,,,,,,,,,
letter_register,Contractor Links,64,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather,BD-CW-SAMCO-ACE-LET-STR-058,59,14-Mar-2026,Weather Notice,Work Suspension Due to Severe Weather,,,,,No direct ACE response in table,Low,Weak,,Low,,Keep weather log only,,,,,,,,,,,,,,,,,,,,,,,
